name,comment,label_gus,label_le,label_ren,label_lif,label_sum
yohanis_tehupeiory,Najwa Shihab sotoy 😂,,,Negatif,,Negatif
bundhaaaaa__,78? Kirain masih kepala 5😲,,,Netral,,Netral
hadebogafood,Masih banyak orang waras di amerika ketimbang di satu negara yaiti wkwkwk land 😀,,,Positif,,Positif
muhammdrizkiz,Disana tiap saluran televisi beda suara ga ya?,,,Netral,,Netral
bintangmanrung,mampu,,,Netral,,Netral
rosstrippulausemau,Biden Is The Best Boy......👏👏👏👏👏👏,,,Positif,,Positif
mega_rajasyah,Siapapun president amerika... Gw bukan rakyat mereka,,,Netral,,Netral
herijuhaeri_,💪💪😇,,,Positif,,Positif
ryan.trueno,donald trump tidak jadi president us lagi..ramalan tentang bencana besar dunia karena asteroid gagal juga,,,Netral,,Netral
ilhamnurm_,"Salfok pas sama Obama, jidatnya kok ada item2nya yak",,,Netral,,Netral
tommywijaya548,Semakin tua semakin bijaksana..... Semoga amanah....,,,Positif,,Positif
adeeka_p,"@aan.aulya pake tinta cumi"" Mba",,,Netral,,Netral
i_kuspitasari,Keren ini presidennya miss @oxsyvhie 👍dulu wakilnya obama... bye bye Mr. Trump,,,Positif,,Positif
xie_rens,Saya merasa Dejavu,,,Netral,,Netral
bintialf46_,@aku_ironmenn hmm lihat sama nanti gmn :v,,,Netral,,Netral
repkuy,Uda nonton Avenger:End Game? Coba liat pas adegan captain amerika jadi tua,,,Netral,,Netral
renatha_rena,diliat2 muka joe biden mirip arnold sch,,,Netral,,Netral
din69_s,Kecurangan bijimana bos Trum . Selamat Nyungsep yaaaa . Cup cup cup 😀😀,,,Positif,,Positif
ilham_sururi4610,@saka_plwgn,,,Netral,,Netral
tartinikromoredjo,Harus lebih baik dari Trump..... Selamat Mr. Joe Biden,,,Positif,,Positif
arifyowis,"Bahasanya mirip dengan yang berujar telah dicurangi secara sistematis, masif dan terstruktur.. Tapi sekarang satu perahu 😂",,,Netral,,Netral
aan.midad,Apakah trump Akan ditangkap Setelah ini? Dengan segala kasusnya,,,Netral,,Netral
alfin_pernanda_haidar,@mhmdrafli_x_x,,,Netral,,Netral
indrearhamadan,Trus link yg full video mana?,,,Netral,,Netral
_zaki.akmaja00,Trump=perang dagang biden=perang beneran,,,Negatif,,Negatif
m_yaff,Di indo pakek kardus🤣🤣 ..di amarika pakek apaaaaaaa,,,Netral,,Netral
ulfahmeita05,"Siapapun presidennya jangan lupa Ibadah, makan, kerja, dan dolan...",,,Netral,,Netral
alm_mn,"Joe biden atau Ajo bidin asli pariaman ,sumbar",,,Netral,,Netral
qiu_buto,"Disana pas pilpres kmrn, TPS nya ada yg hilang ga ya kyk di daerah gw 😅",,,Netral,,Netral
ricoizhano98,"Next chapter: Hormat ""Siap Presiden""",,,Netral,,Netral
muhammadalesadad,Kasian trompet sudah waktunya kau ta bisa bunyi😂,,,Netral,,Netral
icha_latawali,We'll see...,,,Netral,,Netral
zhefryanda,Ini ajo Biden yg jual sate Padang kan?,,,Netral,,Netral
jonassitumorang01,Mungkinkah Trump akan diangkat jadi MENTERI PERTAHANAN..😁😁😁,,,Netral,,Netral
ranu.permana,@egi.sugianto.37 hareudang bikin bayeungyang 😅,,,Netral,,Netral
pluviophilenthusiasm0,@muhamadsyarifudin013 terjebak dejavu sama yang tiba-tiba ada keputusan di tengah malam 🙈 sepertinya pak Trump mengidolakan politikus antah berantah di cerita dongeng itu 😂,,,Netral,,Netral
kokorasman,🔥🔥🔥🔥🔥,,,Netral,,Netral
riandyafr,Tradisi pemilu Indonesia sudah jadi panutan negara barat😂,,,Netral,,Netral
betta_nya_kalsel,Wkwkwk sama kaya skrng disuruh turun malah disuruh nunggu 2024 😂kocak,,,Netral,,Netral
abe_lfc,@edho_._ paling trump ngerahin alumni 213 buat demo .....😁😁,,,Netral,,Netral
susansalosa,❤️❤️,,,Positif,,Positif
dhannis.mommy,Prabowo jilid 2 wkwkwkkkkkk 🤣🤣🤣 gak terima suara kekalahan 😂,,,Netral,,Netral
angell_munte,Tanggal 20/21 januari 2021 AS perang SS aja kalo gak caya. Bantu upp hehe,,,Netral,,Netral
esrasimanjuntak821gmail.com5,❤️,,,Positif,,Positif
fikhar_1304,Trump gak jadi menhan? 😅,,,Netral,,Netral
yusufbagus_s,"Trump kalah, Trade war sama china bakal berhenti kayaknya",,,Netral,,Netral
herryhorre92,"Siap presiden,,,,, disono juga main presiden2an g ya🤣🤣🤣🤣",,,Netral,,Netral
diontarra_putra,Bersiap-siaplah,,,Negatif,,Negatif
aku_ironmenn,"@bintialf46_ Semoga aja Cak Bid gak seperti Mr.Trumpoline, tapi ada yang bilang kalo Cak Bid Pro China, Trs Gmn Poros Ekonomi Dunia?",,,Netral,,Netral
mohammadzein934,Serupa tapi tak sama dengan pemilu di Indonesia.❤️🇲🇨,,,Netral,,Netral
ahmadponiran,"Umure 78 Tahun Tapi Masih mempunyai kemampuan untuk mengurus negara, bandingkan dengan orang indonesia, di umur segitu apa yg bisa di perbuat ...",,,Positif,,Positif
maria_adelio,Anda seperti Prabowo versi Amerika pak👍,,,Netral,,Netral
chandra_pradiptaa,"Tenang,, tar pak tram di angkat jadi mendikbud.. Eh..",,,Netral,,Netral
15satuhari,Fix Donal trump jadi MENHAN! 😁,,,Netral,,Netral
tinas.6,Mbak Najwa gimana tuh komennya ternyata Dr Terawan yang dianggap Kursi kosong sama mbak Nana malah dapat pujian dari WHO. 😅 Cuma nanya. 🤗,,,Netral,,Netral
adhie.boost,"Si Donald habis kena kualat seenaknya meklaim Yerusalem jadi ibukota Israel,menghapus Palestina dari peta dunia.!! Tau rasa dah.!!",,,Positif,,Positif
mutiaraaampp,😮,,,Netral,,Netral
harianitia25,Bahas dampaknya ke Indonesia dong mba @najwashihab.. masih gak tau iklimnya jadi positif atau cuma keliatannya aja positif..,,,Netral,,Netral
aldi_alexis_cull,"Udahlah trump jadi presiden miss universe aja, kembali ke era trump lagi yang glamour 😁✌️",,,Netral,,Netral
auliya.opi,Congratulations Jo Biden! ❤️,,,Positif,,Positif
dhimaspanitihan,diAmerika kotak suaranya dari kardus sama digembok ngak 🙄,,,Netral,,Netral
lumbalumbabelawan,Sama aja,,,Netral,,Netral
guekiller,ahjussi biden 😍,,,Positif,,Positif
boim_nando90,Hidup DPR 🤣🤣🤣,,,Netral,,Netral
afzl_mustaqim.nst15,"Enak ya di amerika gada kecurangan, #jkw8priode",,,Netral,,Netral
andini_vargas_caollin,Guru nya sama 🤣,,,Netral,,Netral
budiismai,@egi.sugianto.37 🤣🤣🤣,,,Netral,,Netral
sry_nurraini,kalimat trump engg asing di telinga saya😂😂,,,Netral,,Netral
tiwidyah_96,Ada apa ddngan kata “ ini adalah kecurangan besar di negara kita ?” Gak banget,,,Netral,,Netral
melinda_rahail,@uci_rhl17,,,Netral,,Netral
salma.adah25,Obama boleh calon lagi gak?😁,,,Netral,,Netral
adihlv,Selamat @joebiden Presiden AS terpilih periode 2020 - 2025🎉,,,Positif,,Positif
abe_lfc,Akankah ada barisan sakit hati di amerika 😀😀 ???,,,Netral,,Netral
wraap.31,Nevada msh ngitung suara gk?,,,Netral,,Netral
egi.sugianto.37,ha ha ha goblados naha jd aya abud didieu @budiismai,,,Netral,,Netral
dedeksupriadi21,"Trump is the best,, no terrorist,, no invasion,,",,,Negatif,,Negatif
rizalqi07,Semoga gak bikin gaduh negara lain..,,,Netral,,Netral
sewamotormalanghits,Gitu ya,,,Netral,,Netral
nitkreasiq2020,@egi.sugianto.37 😁😁,,,Netral,,Netral
sansrnh_,Biden 2020,,,Positif,,Positif
laksi_grahito,😂😂 tv one memang beda,,,Netral,,Netral
sulis_syaffira,"Tenang mister Trump, tar Ente jadi Menteri Pertahanan ya",,,Netral,,Netral
ya.nto620,Ngga usah ngurusin amerika mau siapa aja presidennya tetep bakal ngejajah palestina dan negara negara timur lainnya .,,,Negatif,,Negatif
pteulsy00,trump jadi pertahanannya.. nghokeyy,,,Netral,,Netral
adam.gili,Mirip pemilu taon kemaren +62 yak 🙈🙈,,,Netral,,Netral
harpan_dani,😂😂,,,Netral,,Netral
noturxenpaiii,tenang tenang... klo kalah jadi menhan kok😌,,,Netral,,Netral
ujang_almusthopa,Untung gk sampai sujud syukur mister trump😂😂😂,,,Netral,,Netral
chef_blank_,Jo biden menang harus nya vaksin covid dh rilis dong,,,Netral,,Netral
bintialf46_,Dipersilakan hyung @aku_ironmenn,,,Netral,,Netral
erwin_ha73,"Wah.. Joe Biden mau menciptakan lapangan kerja pasca pendemi covid 19, siap-siap bikin CV aaah.. mu kerja di Amerika.. 😁😁",,,Netral,,Netral
hana.alihaddad,For better to all American people👍,,,Positif,,Positif
priangan96,Sejarah dimanipulasikan,,,Netral,,Netral
windasari_fitriyani,Semoga Amanah dan Adil terhadap rakyat dan Dunia,,,Positif,,Positif
anwar_almachzumi,Bye @realdonaldtrump @realdonaldtrump_u.s,,,Positif,,Positif
anefakilla,😍,,,Positif,,Positif
milehigh.max,It's not yet certified as a winner.🇺🇸🇺🇸,,,Negatif,,Negatif
agustinriin,Segudang janji janji belum tentu ditepati .. walaupun presiden negara lain tetap saja Amerika sebagai negara adidaya dapat mengatur kebijakan yg mempengaruhi negara negara lain .. salah satu syekh pernah berkata jika biden terpilih jadi presiden perang nuklir antara Rusia Amerika akan dimulai .. wallahualam bissowab,,,Negatif,,Negatif
arsy8815,Slmt untuk Biden-harris atas terpilih y sbg president USA. Dan slmt menangis untk Trump.,,,Positif,,Positif
riniani_real,Saya sekaligus senang dan bersedih.. Hanya tuhan yang tahu kedepannya..,,,Netral,,Netral
fathiya.ayu,@fafarafsanjani,,,Netral,,Netral
priangan96,B,,,Netral,,Netral
nitkreasiq2020,@sr.isywal_23 tepatnya petugas KPPS nya 😁,,,Netral,,Netral
alfan_daeng,"Ketahuilah..trump ini tipe org yg ambisius, jika dia tdk jdi salah satu pejabat,.lihatlah nanti, akan ada bnyak insiden2 yg akan trjadi..",,,Negatif,,Negatif
muhamad_syaefudinn,Bakal ada demo berjilid jilid di AS 🤣🤣,,,Netral,,Netral
indrazow_,ga ada niatan mau ngundang mba najwa :d,,,Netral,,Netral
junsijundi,"Biden dah menang guys,barusan",,,Netral,,Netral
balad90an,Keuntungan untuk Indonesia apa?,,,Negatif,,Negatif
fachrypras,"Kaya si anu, kalah treak curang 😆😆😆😆",,,Netral,,Netral
asepridwannn12,Udh pak jadi mentrinya joe Biden aja😢,,,Netral,,Netral
kakrenren,IHSG otw 6000,,,Netral,,Netral
suaivi_soe,Wahhh rame nih .. jangan lupa selalu bersosial distancing dan jaga kesehatan dengan jajan @cilokdagingbangsoe ya guys🤗,,,Netral,,Netral
fang211177,Pilpres US rasa Pilpres Indonesia😂😂,,,Netral,,Netral
renaldipermana999,"kalah yah kalah . mau curang kayak bemana lagi bukan indonesia itu . orng menang nyata""nya jdi kalah",,,Positif,,Positif
icall_sr,Sampe sujud syukur 3 kali ga ya Trump ?,,,Netral,,Netral
ridoherdiyansyah,Memang sudah gilirannya dia yg mimpin..proses karirnya udah lumayan lama..ternyata pernah masuk tim baseball jg..,,,Netral,,Netral
evri_todaka,Akhrna perang dagang Tiongkok dan mamarika akan selesai...🙏🏻☺️☺️,,,Positif,,Positif
muhamadrizqyyyy,@realdonaldtrump poor boy😂,,,Positif,,Positif
ariesetiawan168,Lagi mantau gedung KPU di sarinah AS,,,Netral,,Netral
adriansyahzona,"Aih pikirin aja negara kita,pain ikut2 campur sama negara org",,,Negatif,,Negatif
haldy_chandra,Kotak suaranya pakai kardus d gembok juga kah ???,,,Netral,,Netral
nitkreasiq2020,@vandiepradana 👋👋,,,Netral,,Netral
venilia.suciartika,"Kita lihat saya hasilnya, bau2nya ttp trump 😆",,,Negatif,,Negatif
rustamkaundung2410,Congrats 👍👍,,,Positif,,Positif
ferdynand.z,Salah si trump.. mgkn klo pengumumannya tengah malem buta trump bs menang itu😂,,,Netral,,Netral
dianzelvia,"Trump kalah nuduh biden curang, kaya siapa hayo yg kalo kalah nuduh lawannya curang?",,,Netral,,Netral
brury_firmansyah,"Nah gini dong vidionya panjang, gak hanya 19detik 😂",,,Netral,,Netral
alleyawendy,🙈🙈,,,Netral,,Netral
daffaonielda,@indranoob menit2 awal,,,Netral,,Netral
the.rebel.angel,makasih mba @najwashihab ilmu saya nambah lagi,,,Positif,,Positif
yo2km,Bagaimana dengan elektoral collage ? Apakah memenangkan biden ?,,,Netral,,Netral
daniarrohman000,Kembalikan huawei seperti semula😅,,,Netral,,Netral
lifah1417,Fix kalo terpilih perang nuklir tak terhindarkn. Karna cuma dia yg ambisi perang dgn rusia,,,Negatif,,Negatif
ryanz_37,Akhirnya gk sia² gue Tahajud tiap hari biar trump kalah 👍,,,Positif,,Positif
sabrina_tjg,Dari pada si Trump lagi yg mimpin US 🙈🙈🙈 orang stress😅,,,Positif,,Positif
arfariz_m,Wapres nya juga dong tim narasi. Orang keturunan india lo,,,Netral,,Netral
infak112,🙏🙏infak dan sedekah nya untuk sesama muslim d no rek bca 7010417214,,,Netral,,Netral
zeppelochan,Penuh dengan kecurangan komunisme akan terjadi di Amerika,,,Negatif,,Negatif
keyycioo.id,Congrats Mr. President @joebiden :) Hopefully you'll treat Islam better🌻,,,Positif,,Positif
farid_zuriansyah,👏👏,,,Positif,,Positif
rivovios,Lebih mantap ngaciro,,,Netral,,Netral
gustimuslihuddinsaadi,Joe Biden sdh dapat restu sunda empire belum ya??,,,Netral,,Netral
andre_bagus_saputro_13,Selamat Tinggal Donald Bebek,,,Positif,,Positif
rachmadysukma,Selamat untuk pemerintahan yg baru AS....yg kalah harus terima dengan lapang dada....👏👏👏👏,,,Positif,,Positif
nyakmirandaa,@iqbalmy_,,,Netral,,Netral
dimasdya_,Aduh trump kalah 🤦‍♂️,,,Negatif,,Negatif
wputrar,"Mirip di Indonesia, ada yg tidak mau mengakui kekalahan. Eh nanti malah masuk kabinet, jadi menteri pertahanannya. Bawa koleganya lagi. 😂🙈",,,Netral,,Netral
m_sigit27,The real godfather,,,Netral,,Netral
sripar71,Semoga Biden membawa perubahan buat umat Islam di Amerika,,,Positif,,Positif
novaliareine,😂😂,,,Netral,,Netral
ziguziguzigzuziguziguzigu,"Kalau Joe bidden jadi presiden US, apa China bakal menguasai dunia?",,,Negatif,,Negatif
sarahh_1119,"iam so very excited 💕,and i encourage",,,Positif,,Positif
onowibowo,Keep your promises ......Mr.Joe,,,Netral,,Netral
graysinarla,Smg gag nambah keputusan2 aneh dr presiden sebelumnya.,,,Netral,,Netral
ridoputranugraha,Semoga jadi presiden bnr2 jd presiden yaa nggk cuma janji2 doang.,,,Netral,,Netral
_zidenzidny,"Widihhh ni para pendukung nasi bungkus keknya pada ngumpul di sini nih. Gimana"" mantap too prank pranknya. Mantap too tolll surganyaa. Dahlah pengen buat pc",,,Netral,,Netral
muninggar_24,@farah_yoesima,,,Netral,,Netral
anggiays_,"Kalo trump jadi menha nantinya, fiks AS suka ngikut² negaraku",,,Netral,,Netral
reno037,@nindya_putra sankyuu,,,Netral,,Netral
izzasuffa,Angkat Trump sebagai Mentri Pertahanan pak! 😊,,,Netral,,Netral
agus_4x,Nggak disini gak disana yang kalah pasti nuduh orang lain yang curang 😅😅😅😅,,,Netral,,Netral
fatmawati_korompot,Sudah kalah opa Donal diterimah aja gak usah ngalor ngidul 🤣🤣🤣,,,Netral,,Netral
fathul_arham,MU menang mb😅😅,,,Netral,,Netral
doniemadol,Mirip sama cerita negara maju ya mba... Sama2 otoriter🤣🤣🤣🤣🤣,,,Netral,,Netral
baihaqi.heri,"Bikin edisi biden vs trump menguntungkan yang mana buat Indonesia, seru kali kak, 😀",,,Netral,,Netral
arles_92,AMERICA IS BACK!!!,,,Positif,,Positif
distributorwsc,Waah waah waaah 👀,,,Positif,,Positif
manuekeclay,Menurut saya usia beliau terlalu tua 🙏,,,Negatif,,Negatif
onnie.nie,Mantap 👍🏻👍🏻👍🏻,,,Positif,,Positif
_zidenzidny,Untung aja kagak pake bungkus kardus. Bisa tambah gak terima tuh,,,Netral,,Netral
nejmishehab,karir politik nya g instan seperti pakde,,,Netral,,Netral
sisilia.kemuning77,"Selamat, Joe. Selamat meneruskan langkah membawa kebaikan🙏",,,Positif,,Positif
dewardana94,Kenapa ya mata pemimpin* dunia serem.,,,Netral,,Netral
trionosoleh,"Makanya pak trump, kotak suaranya pake kardus. Jadi aman tidak ada kecurangan",,,Netral,,Netral
yongki_manggalih,"Selamat menjalankan amanah Joe biden, saya tahu anda orang baik, amerika akan lebih baik dalam kendalimu dan tentunya untuk semua kebaikan di dunia ini.",,,Positif,,Positif
thiank.java,"Dengan terpilihnya Joe Biden menjadi Presiden AS yang baru menggantikan Donald Trump, mungkinkah RRC berpeluang menjadi negara super power menggeser AS ?? 🤣🙏",,,Negatif,,Negatif
erickferdian597,Nggk ada kecurangan!! Karna pemilu nya bukan pake kardus,,,Netral,,Netral
harisheru,fix Donald Trump next menhan 🇺🇸,,,Netral,,Netral
mutia__pilie,Pemilu amerika mirip2 sama pemilu Dimana yach? Kok saya lupa yach😄,,,Netral,,Netral
barangbagushop,kaya siapa yahh ?..🤭,,,Netral,,Netral
nzlmttqn,"Dramanya agak mirip, dengan pilpres Indonesia tahun kemarin😁",,,Netral,,Netral
reflitaanwar,Siapa dia????????,,,Netral,,Netral
barangbagushop,Sementara Trump melihat ada kecurangan yg masif dan terstruktur di pemilu kali ini dan perlu dilakukan pemilu ulang..,,,Netral,,Netral
adho_pratama,Janji ke umat muslim amerika hanyalah sebuah pencitraan.. Kita tahu kejahatan yang dilakukannya di awal tahun 2000an yang menghancurkan negara negara islam.. Sudah 40 tahun jadi politisi tapi tak membawa perubahan yang signifikan bagi amerika.. Tapi trump hanya memerintah 4tahun sudah meningkat kan ekonomi amerika di atas 20%. Biden nampak nya akan menggiring dunia lagi dalam perang senjata yang berkepanjangan.. Berbeda dengan trump yang lebih pada diplomasi dan perang dagang. Dan lebih bisa menjaga kestabilan dunia dan tak memicu perang senjata.,,,Negatif,,Negatif
bakri.ptsss,"Kalau sudah kalah, pasti bilangnya CURANG😁",,,Netral,,Netral
devi_yohana_,Pilpres Amerika rasa indonesia😂,,,Netral,,Netral
qqqnong,Trump bakal ngucapin selamat kpd Biden di Stasiun MRT ga?,,,Netral,,Netral
ediewu83,Ini mirip pilpres Indonesia... Untung ga ada kadrun yg ikut sembah menang disana 😁😁,,,Netral,,Netral
sigitybt,4bidden...😂,,,Netral,,Netral
bjjb1016,❤️👍❤️,,,Positif,,Positif
dimassagungp,suara dihitung sampe tengah malem emang rawan 👀,,,Netral,,Netral
riart_garage,Salfok sama jidat Biden kaya ditemplokin kecoa 🤣,,,Netral,,Netral
mike.milan,Org indo paling hebat mencampuri urusan org lain. Di sini salah satunya..,,,Negatif,,Negatif
budiismai,"@egi.sugianto.37 untung urg mah tara miluan pawai pemilu,,, cape jeng haredang lah.. Mending indehoy jeng pamajikan🤣",,,Netral,,Netral
leli_koto,Congratulation Ser 💪,,,Positif,,Positif
adityasm78,"gausah mikirin negara orang lain, kalo dinegara sendiri aja demo tak digubris",,,Negatif,,Negatif
kalani_ann,Duuh berasa kesindir ga sih ini.....4 o'clock in d morning😅😅😅😅,,,Netral,,Netral
muammar.khanafi,"Mbak nana, I'm waiting for you to be the next vice president of Indonesia @najwashihab ❤️",,,Netral,,Netral
honasan_greggo,Si trump mirip banget calonya Kadrun yg kalah berkali² semoga Jokowi 3P biar kadrun kejang 3x🤣🤣🤣,,,Netral,,Netral
edwardofeireira,Gue udah bela belain trump di medsos sampe di sangka buzzer republik.tapi bangsatnya dia malah kalah,,,Negatif,,Negatif
rizkiibrahim39,Biden seumuran sama pak Hj Bolot ternyata 😁,,,Netral,,Netral
moh.arip_,Sepertinya tidak asing,,,Netral,,Netral
etenpermadii,"Jadi inget yg onoh wkwkwwk gamau kalah , clame menang sendiri wkwkwk",,,Netral,,Netral
salmiatisaimun,"Nanti donaltrump jdi menhan nii,,😂😂😂",,,Netral,,Netral
youi_illustration,"Intinya sih warga amerika ingin ganti presiden,",,,Netral,,Netral
windypratama254,"Gk tau kenapa.. tiba2 ngefans sama pak joebid. 😍 aura nya 11,12 kaya barack o..",,,Positif,,Positif
ahmadcendikiia,So setiap perhitungan di tengah malam itu curang nya? 😂😂,,,Netral,,Netral
eksrna_,Eo pemilu AS sama indonesia sama yaa 😂 pengumuman tngh malem😂,,,Netral,,Netral
ellankrock,"Cieee makin lancar dong kerjasama Jokowi sama bidden, yuk kita perbaiki diri masing2. Kita tobat. Soalny ini akhir zaman. Zaman kebohongan zaman kecurangan zaman peperangan . Jngn sampai Allah murka terhadap hambany yang berkuasa menzholimi rakyat2ny😢",,,Negatif,,Negatif
dekhoans_512,Harus ganti,,,Netral,,Netral
yusril_mahendra0,Yang pastinya gak di sahkan tengah malam dan jadi mentrianu,,,Netral,,Netral
rizkyabri,"dibalik siapa pun yg menang,video Jo biden ttg keterlibatan doi dgn pizza gate apalagi video pas doi merayu bocah kecil,it's disgusting 🤮",,,Negatif,,Negatif
elkhairuddin,😮😢mmprhtinkn dmn-mn sllu ad kecurangan pmlihn president,,,Netral,,Netral
zaa.udahgituajah,Bacot kau Trump,,,Netral,,Netral
ahmadaguz,Setidak nya demi bangsa bs jd menhan pa trump,,,Netral,,Netral
zaa.udahgituajah,Bacon,,,Netral,,Netral
bambang.e.pambudi,"Joe Biden menang,Apa keuntungan bagi Indonesia? Podo ae mbek Trump...😀😀",,,Negatif,,Negatif
ar.makeupartist,Kalau begini jadi inget sama pa prabowo ya gak terima kalah 🤨,,,Netral,,Netral
bayufazian,Kirain diamerika tidak ada pengangguran 😅,,,Netral,,Netral
